"X1" "X2" "X3" "X4" "y"
3.16059791715816 0.898198449285701 0.546228130115196 2.21634245244786 2.60082642574422
1.41477985191159 1.8377044738736 0.457903299247846 1.95064906729385 2.08665166302419
3.60916819307022 0.902939244406298 4.60660361801274 2.96684500179254 5.09825445220022
1.27224132185802 1.30509399226867 0.963659768458456 1.6922070865985 2.19064820664285
3.70801958604716 1.02800866006874 4.32397494907491 0.273289107717574 2.93547381645276
4.98262330656871 4.38994906842709 0.627929732436314 1.12360422499478 1.6845238254317
0.0826852291356772 1.01383974310011 4.60651166853495 0.761586935259402 3.175029834841
2.90655000833794 4.26624038489535 1.90909065306187 0.793747595744208 2.42761453939055
1.56791153247468 4.97921771137044 4.84015510650352 1.54715032782406 4.22444651636193
4.25505384686403 2.48843944980763 0.0234396941959858 2.92411917122081 0.0770432402566951
4.566004446242 1.73266787431203 2.06483723013662 0.956974404398352 2.77173015343252
1.96012950269505 1.48554745130241 4.59163270425051 3.77302600303665 6.23575334267958
2.95517669175752 2.73808665224351 3.1088449829258 2.53449708921835 4.64505838505195
4.83242221991532 4.33917456772178 3.43607337214053 3.84704494266771 5.92477023386656
1.29687771317549 1.31510722450912 2.08518075989559 1.55553643126041 3.65272144623696
2.77168315951712 1.28082050243393 4.35831132344902 4.25681510590948 6.56296610814808
4.13311510113999 0.452111465856433 2.97265175031498 1.89977666246705 3.95095403864096
0.260782339610159 1.49866301449947 1.49992167251185 4.43379880045541 5.86184995674884
2.67611847724766 0.522532656323165 3.38853427907452 3.50094686378725 5.59427528088651
3.47623231471516 2.81808964908123 1.61861425382085 1.17728234501556 2.8802819459537
4.18332834495232 0.798668483039364 2.77514482615516 3.76901376410387 5.538194237647
1.25293612014502 3.9911154913716 0.0231793674174696 3.8422589073889 1.38156761630325
3.00864094402641 1.91821743734181 2.19346740283072 2.09402944426984 3.91991794246067
3.38375897146761 2.68102359957993 3.48976289154962 2.41924439673312 4.26442904839045
4.31449310155585 3.67217425955459 4.89106576773338 4.69654488377273 7.36699875357851
2.82670084154233 3.41676832991652 4.99143905355595 0.00382375787012279 2.95309208001809
4.00405327440239 1.22135918703862 4.13309744209982 3.64591047400609 6.20979767383339
3.21852701948956 2.98356738174334 3.09734649257734 4.34938817750663 6.48733387259904
4.48886890313588 4.06076433835551 4.26423391094431 1.54845237266272 4.09883315383448
3.40885430923663 1.62366397213191 0.742491547716781 0.526640185853466 0.964497469337332
1.72914561466314 3.2143816316966 3.73554621241055 2.4950040364638 4.82641312983821
3.66712612914853 2.21864462830126 0.266219957266003 2.7808489324525 2.32851204255374
4.68772333813831 1.56667711446062 1.66672733612359 1.54504572739825 3.17302602514221
4.30698286625557 2.19564268831164 1.56275192042813 3.85914070415311 5.25938204167045
4.54774681595154 3.15380280721001 1.36546439258382 2.3925862100441 3.60821164638949
2.03277922933921 4.70869636395946 1.57100662356243 0.681120029184967 2.06007920765325
4.64638164965436 3.11164708808064 0.80218072514981 2.19966863980517 2.9350636408243
4.61419123923406 3.48147650249302 3.43073244206607 2.59555195807479 5.23618855286193
2.51947396202013 1.53894151560962 3.46516927704215 0.698981373570859 2.88548517854643
4.32021903339773 2.64416184159927 3.85815281770192 4.12753429496661 6.37873572355378
4.68079627957195 1.45068881451152 4.37772021396086 1.21230884338729 3.65762948282915
2.27249818155542 3.44170987256803 2.55999160464853 1.35003804578446 3.25173976945117
4.43458986701444 2.32512950547971 4.1363925090991 1.81183826178312 3.96131534245019
0.579868905479088 2.27000047452748 2.75609116069973 1.33187889587134 3.99994312527825
